Transaction_ID,Quantity,Price,Customer_Age,Family_Size,Date,Total_Sales,Day_of_Week,Month,Season,Product_Category_Clothing,Product_Category_Snacks,Product_Category_Stationery,Product_Category_Toys,Promotion_Yes
f15fd841-5883-47f9-897c-5f636db76c07,6,0.45198201879852884,26,6,2024-09-14,0.28754671245328756,Saturday,9,Fall,False,True,False,False,True
126834cf-3ffd-4e33-a4c9-3a07da1b67af,5,0.3902738046587659,29,6,2024-10-18,0.20826179173820827,Friday,10,Fall,False,False,False,False,True
3fa5daa0-6d96-4b6d-80c7-d5be421385f7,9,0.5228851655087864,33,6,2024-01-07,0.49698010301989703,Sunday,1,Winter,False,False,True,False,False
e9c10af5-9cdc-4d3d-b297-23b75ed17e7f,7,0.8410298324478954,50,1,2024-05-20,0.6055549944450055,Monday,5,Spring,True,False,False,False,False
8cb478b7-a5b3-4429-978d-d94ac3995199,8,0.6377196567225175,44,2,2024-01-20,0.532006867993132,Saturday,1,Winter,True,False,False,False,False
0ddbe59d-0504-4d5d-96db-c963d669b1e7,4,0.1667347772783,49,3,2024-10-02,0.07718412281587718,Wednesday,10,Fall,False,True,False,False,False
fcf6ed86-00fa-41d0-8264-95bc5877c0f9,10,0.47445852063751537,29,4,2024-12-27,0.5048984951015049,Friday,12,Winter,False,True,False,False,False
e981abd3-e92f-4960-be9a-2ff6535ab0a5,1,0.853289742541888,45,6,2024-04-30,0.0833047166952833,Tuesday,4,Spring,False,False,False,False,True
5c4e38a2-3743-47a3-801c-40e524aa0de3,4,0.023293829178586023,30,1,2024-01-10,0.020462579537420464,Wednesday,1,Winter,False,False,False,False,True
b7f7740d-bde7-4c81-9976-2a7c2034a99d,5,0.29546383326522274,27,1,2024-02-24,0.1613978386021614,Saturday,2,Winter,False,False,False,False,False
8615f5d4-16e4-479b-96ea-fa0374f5ad88,9,0.17633837351859422,21,4,2024-01-06,0.18864761135238864,Saturday,1,Winter,True,False,False,False,True
b2c4bcd4-fbf4-489e-9a4a-8690632c2209,5,0.9509603596240296,32,6,2024-08-16,0.4854055145944854,Friday,8,Summer,False,False,False,False,True
3eb7791e-06e2-44a6-89c3-1f9b77595404,9,0.7012668573763794,49,1,2024-05-08,0.6556913443086556,Wednesday,5,Spring,True,False,False,False,False
1dd6da85-8c34-4012-b252-8198862cce22,6,0.7944421740907234,36,2,2024-08-12,0.4906777093222907,Monday,8,Summer,False,False,False,True,True
9800c135-018b-4071-b7b8-0814aeae45d5,10,0.9744585206375155,32,6,2024-04-02,0.9991920008079991,Tuesday,4,Spring,False,False,False,False,True
7155ceee-e3d2-4af7-bb3c-05987b7c38a9,6,0.37801389456477325,33,4,2024-04-19,0.24367235632764367,Friday,4,Spring,False,False,True,False,False
4eeb5f55-ff2e-4e5b-962f-23f48d5f718b,5,0.16101348590110343,22,2,2024-10-22,0.09493990506009493,Tuesday,10,Fall,False,False,True,False,False
c0daa01f-1fc2-4ebf-8386-eae4fc1e10bf,4,0.8406211687780958,24,6,2024-05-13,0.34366225633774367,Monday,5,Spring,False,False,False,False,True
532eace4-ddd0-4746-a99f-27513f90bd7d,8,0.19820187985288112,49,1,2024-08-01,0.1844056155943844,Thursday,8,Summer,False,False,False,False,False
05d4f178-3753-4f47-9437-00d5bd006e12,3,0.726808336738864,47,4,2024-09-14,0.2227047772952227,Saturday,9,Fall,False,False,True,False,False
a51e05c0-4906-4ab4-a559-23da7028d747,10,0.30016346546791994,33,2,2024-09-22,0.33259266740733257,Sunday,9,Fall,False,True,False,False,False
9cce37e2-bc6c-46b4-b679-712894267c84,2,0.8457294646505927,38,2,2024-12-21,0.17026562973437026,Saturday,12,Winter,False,True,False,False,True
1141e015-1d8b-4a8d-b0b2-cafede2aa519,2,0.22885165508786276,23,1,2024-03-05,0.0482981517018483,Tuesday,3,Spring,False,False,False,True,False
3cc5634d-23dd-4a1b-aed9-977a18bdb423,3,0.4205149162239477,34,1,2024-04-12,0.13186546813453184,Friday,4,Spring,True,False,False,False,True
fea0ad00-345c-451e-a77b-aa627bbfbc04,10,0.1855333060890887,46,2,2024-11-21,0.21927078072921924,Thursday,11,Fall,False,False,False,True,False
97d7cefd-257a-488b-a52b-9bdf79eba39e,1,0.011033919084593384,30,5,2024-06-10,4.0399959600040045e-05,Monday,6,Summer,False,False,True,False,False
f712bc83-7f65-4ba8-bdbf-ee41aaf2804e,1,0.9895790764201063,35,6,2024-02-11,0.09677810322189678,Sunday,2,Winter,False,False,True,False,True
4a2386dc-5450-4f44-ac6e-1ca7abeaae6b,6,0.27543931344503475,41,1,2024-03-30,0.18283001716998282,Saturday,3,Spring,False,False,False,False,True
61e8f6e0-89f1-4b7e-899e-5635b7d65d3a,7,0.3295872496935023,25,4,2024-11-09,0.25163114836885164,Saturday,11,Fall,False,False,False,False,False
3618d350-c06b-4d59-8da2-21a87ec5a876,2,0.3996730690641602,32,5,2024-11-30,0.08207251792748207,Saturday,11,Fall,False,False,False,False,True
7a5df371-cb5e-474e-9cff-158f1c611556,8,0.4352268083367389,49,4,2024-08-20,0.3718614281385718,Tuesday,8,Summer,True,False,False,False,False
2cfda393-a791-447b-b847-0b679ae783c9,9,0.5271761340416837,35,3,2024-01-06,0.5007978992021008,Saturday,1,Winter,True,False,False,False,True
12e40bac-c9c0-43c8-80b7-a5eafce15845,1,0.4384961176951369,45,6,2024-08-01,0.0422987577012423,Thursday,8,Summer,False,True,False,False,False
15ce03a1-3e6a-499c-8dd7-c4c7fdc00cda,6,0.19309358398038418,39,4,2024-08-11,0.13398646601353398,Sunday,8,Summer,False,True,False,False,True
2387447c-5a8e-4cfd-8428-4fbe184eccff,8,0.7276256640784635,41,6,2024-07-31,0.6031107968892031,Wednesday,7,Summer,False,False,False,True,True
28fca7ab-623a-4e1b-9936-bc47fcfbe8b5,4,0.29587249693502254,24,2,2024-11-11,0.12824967175032825,Monday,11,Fall,False,True,False,False,True
f829782d-c19d-482e-b73e-0f77f4ad992d,6,0.8453208009807929,29,4,2024-01-10,0.5208564791435208,Wednesday,1,Winter,False,False,False,True,True
fa7b6dcb-06d9-459c-b440-65855f496a1e,7,0.5496526358806703,31,6,2024-03-13,0.4039187960812039,Wednesday,3,Spring,True,False,False,False,False
711ca547-aadd-4b3c-8a69-81d4ec28ae86,7,0.5923579893747446,27,2,2024-04-02,0.43347136652863344,Tuesday,4,Spring,False,True,False,False,True
4247ceee-fec5-45e7-b0d9-524dfebe3655,2,0.6888026154474869,24,3,2024-01-05,0.13923846076153923,Friday,1,Winter,False,False,True,False,False
7a7f28c9-1c86-4d62-b840-52ce43040a1b,4,0.6544748671843075,27,4,2024-12-06,0.2700535299464701,Friday,12,Winter,False,True,False,False,True
3adc2724-180e-411c-aeda-d7adcf1d9e11,7,0.86677564364528,28,4,2024-05-20,0.6233713766286233,Monday,5,Spring,True,False,False,False,True
93806b18-94c2-442c-9161-f174ec79c025,2,0.16244380874540254,36,1,2024-06-21,0.03516816483183517,Friday,6,Summer,False,True,False,False,True
5e4a6569-6ab8-46d5-8fb8-f163e78e25f8,4,0.675112382509195,50,6,2024-05-17,0.27821432178567823,Friday,5,Spring,False,True,False,False,False
f6e6b9e9-848c-4486-8a41-b53e0baf4dcc,6,0.22599100939926442,40,2,2024-09-30,0.1534996465003535,Monday,9,Fall,False,True,False,False,False
094883d7-9413-43b4-8e83-64b31b161144,9,0.0038823048630976797,47,6,2024-07-23,0.035208564791435214,Tuesday,7,Summer,True,False,False,False,False
3de198a0-819c-48fd-b735-14f8dac3ce95,2,0.6140171638741316,50,4,2024-08-20,0.12445207554792444,Tuesday,8,Summer,True,False,False,False,True
2efbbe76-a507-444e-b864-896a1192fee4,8,0.9807928075194116,28,4,2024-06-04,0.8033329966670033,Tuesday,6,Summer,False,False,False,True,True
90019262-9d6e-457b-b25b-8f47ac04194c,6,0.21046178994687376,45,3,2024-05-26,0.14428845571154428,Sunday,5,Spring,False,False,True,False,False
0e12e02a-14a8-40cb-aaf3-98125877c9a4,5,0.017163874131589707,33,5,2024-12-21,0.023835976164023838,Saturday,12,Winter,False,False,False,True,True
cb54abb0-1902-4de5-aa4d-948ebad114df,1,0.01062525541479363,31,1,2024-12-29,0.0,Sunday,12,Winter,False,False,True,False,True
94498fc3-0a11-400b-abb3-08fee94a072f,1,0.576828769922354,24,5,2024-11-05,0.05597414402585598,Tuesday,11,Fall,False,True,False,False,True
5eed3e83-f332-471e-a38a-7c3ee994d4c8,3,0.972006538618717,48,5,2024-01-27,0.29542470457529546,Saturday,1,Winter,False,False,True,False,False
f3a9dbdd-eed1-4aab-8633-03770578a163,10,0.8978340825500614,35,4,2024-08-23,0.9234420765579234,Friday,8,Summer,False,True,False,False,False
a1fcf84e-23fe-42ce-9a55-d7bf4f7664a1,6,0.6371066612178178,40,4,2024-03-15,0.39735380264619735,Friday,3,Spring,False,False,False,True,False
8df20f1e-01e9-462c-9265-3e74504c73db,10,0.8878218226399673,45,5,2024-03-27,0.9135440864559136,Wednesday,3,Spring,False,False,True,False,False
43a805a0-d297-4fcf-a6f1-d2aaaff88673,10,0.678586023702493,21,1,2024-05-27,0.7066962933037066,Monday,5,Spring,True,False,False,False,False
c13fa9ba-05c0-4e81-a4d7-14b8e7d76ba3,5,0.15427053534940743,48,2,2024-05-26,0.0916069083930916,Sunday,5,Spring,False,False,True,False,False
034ab0ae-2609-44d9-88cd-e7d94bfd305a,1,0.9425827543931344,49,4,2024-02-14,0.09213210786789212,Wednesday,2,Winter,True,False,False,False,True
8e49afab-8d66-4393-a672-de74fec22f09,10,0.02451982018798529,27,4,2024-01-30,0.060094939905060096,Tuesday,1,Winter,False,False,False,True,True
ccc3620f-9b2d-4388-972a-23a6c04717e2,7,0.20760114425827547,47,6,2024-09-15,0.16721543278456721,Sunday,9,Fall,True,False,False,False,False
eff02434-99e7-4390-9142-e52e4e55a475,5,0.6416019615856151,29,4,2024-07-03,0.3324916675083325,Wednesday,7,Summer,True,False,False,False,False
38056f64-ddb6-4e22-8fcb-567e437c4a12,5,0.7012668573763794,46,3,2024-06-01,0.36198363801636196,Saturday,6,Summer,False,False,False,True,False
de037cdb-9167-4f55-9809-f669eba1749a,4,0.7439722108704536,26,3,2024-03-19,0.30544389455610543,Tuesday,3,Spring,True,False,False,False,True
3e4fdbf2-7cfd-4607-896e-304dc456a3a4,6,0.7832039231712301,27,3,2024-02-03,0.484011715988284,Saturday,2,Winter,False,False,False,False,False
2603b720-d213-4710-ab5a-5a7ddd4519cf,3,0.8011851246424194,43,1,2024-08-01,0.24476315523684475,Thursday,8,Summer,False,True,False,False,False
3ff3f184-2dfa-4a3a-ac09-f690a523c685,7,0.9372701266857377,27,4,2024-08-10,0.6721543278456722,Saturday,8,Summer,False,True,False,False,False
05f3c89a-910c-4c29-81cc-3afa8656b64d,2,0.326726604004904,27,3,2024-06-16,0.06764973235026765,Sunday,6,Summer,True,False,False,False,False
a9607b65-3993-40c0-abe8-7615c62f7e1b,7,0.1894156109521864,30,5,2024-09-08,0.1546308453691546,Sunday,9,Fall,False,False,False,True,True
0add4723-26d4-4ff1-a036-af74b5b41bdf,4,0.8559460563955865,26,5,2024-06-18,0.3497222502777497,Tuesday,6,Summer,False,False,True,False,False
38a018ff-9f65-46e1-83b7-1def802e4860,3,0.9053943604413569,25,4,2024-04-06,0.2756691243308757,Saturday,4,Spring,True,False,False,False,True
e6359e0f-e393-41c4-93d0-8c276dd88b2f,9,0.836738863914998,20,2,2024-12-19,0.7762246237753762,Thursday,12,Winter,False,False,False,True,True
f21edd61-24b7-41f5-b331-72f4b237dbd8,9,0.23232529628116066,43,6,2024-01-08,0.23846076153923842,Monday,1,Winter,True,False,False,False,False
54a3094e-17a4-4a7e-b148-898c5258cc0d,4,0.7752349816101349,46,2,2024-11-17,0.31780628219371776,Sunday,11,Fall,False,False,False,False,False
9b6963c8-ce2e-45f5-b772-02b785b6404b,4,0.49121373109930533,45,4,2024-02-25,0.2054943945056055,Sunday,2,Winter,False,False,False,True,False
71e1d789-5975-49f9-af00-f5c707889750,1,0.8442991418062935,35,3,2024-04-14,0.08241591758408243,Sunday,4,Spring,False,True,False,False,True
44b99e30-a2ff-4c49-a7f1-02041356e710,1,0.8943604413567634,47,5,2024-12-06,0.08736491263508736,Friday,12,Winter,True,False,False,False,True
78ed9579-73c3-4a41-82ac-34805dcc79ff,7,0.6791990192071926,40,3,2024-06-15,0.49356630643369354,Saturday,6,Summer,False,False,False,False,False
a5d2b36b-b7bc-4883-adb2-0b1505fd8921,9,0.49795668165100127,30,2,2024-11-16,0.4748005251994748,Saturday,11,Fall,False,False,False,True,True
d3a5309f-722a-4cbd-8125-928f5cf49270,1,0.4107069881487536,35,3,2024-11-28,0.03955156044843955,Thursday,11,Fall,True,False,False,False,False
0b0d0a2a-ee58-41c8-9113-07a095d55b2b,7,0.7832039231712301,36,4,2024-05-24,0.5655388344611655,Friday,5,Spring,False,False,False,False,False
3f6838f2-2d81-481e-b3dc-35c3ca7a5e28,1,0.5212505108295873,34,3,2024-07-23,0.05047974952025048,Tuesday,7,Summer,False,False,True,False,True
0aab6eed-8f38-440b-9866-e0e6e3a85040,4,0.2797302819779322,30,5,2024-06-06,0.12186647813352187,Thursday,6,Summer,False,True,False,False,False
66f4983e-1753-4477-8b5f-c7216fdc1a46,10,0.3974254188802616,44,2,2024-08-21,0.42874457125542875,Wednesday,8,Summer,False,False,False,True,False
4cd88c89-8eb6-4809-a3bd-67bf03da07a1,7,0.3761749080506744,27,6,2024-10-27,0.2838703161296839,Sunday,10,Fall,False,True,False,False,True
81cf1dec-b35a-4fa6-8f33-d67cfb30ad12,9,0.5016346546791991,43,4,2024-05-13,0.47807292192707806,Monday,5,Spring,False,False,False,False,True
76e6e159-3cd5-427e-936d-4f1c7345f764,1,0.8494074376787905,47,1,2024-05-08,0.08292091707908293,Wednesday,5,Spring,False,False,False,True,True
6c6ff6d1-fd47-4b20-a6b4-99dec5710cec,1,0.5020433183489988,23,6,2024-09-08,0.048580951419048585,Sunday,9,Fall,False,False,False,True,False
ecce9417-3fad-4341-be8a-04b9d3d2108b,10,0.29587249693502254,22,6,2024-01-05,0.32835067164932835,Friday,1,Winter,False,False,False,False,False
56701177-3968-4d7c-991a-74fb3c28adcd,7,0.19697588884348183,30,5,2024-01-20,0.15986264013735985,Saturday,1,Winter,False,True,False,False,True
f57ee68f-77dd-447e-8e12-2b09dab57bad,5,0.7317123007764611,21,5,2024-01-22,0.377032622967377,Monday,1,Winter,False,False,False,False,True
1dac342e-a676-4191-85ca-18e7d733ef82,7,0.26767470371883945,41,6,2024-12-12,0.20878699121300878,Thursday,12,Winter,False,False,True,False,True
b23473a6-0a2c-4190-b401-00dd4208f272,1,0.27298733142623627,40,1,2024-10-20,0.025936774063225938,Sunday,10,Fall,True,False,False,False,False
a2caff6a-f9f0-4fa0-aadf-aced8f7295f5,8,0.027176134041683703,27,6,2024-03-10,0.04914655085344915,Sunday,3,Spring,False,False,True,False,False
a993d5d7-fe75-46ed-ad21-09e961779963,2,0.22047404985696778,20,1,2024-04-02,0.04664175335824664,Tuesday,4,Spring,False,False,True,False,False
62e98007-7be2-4f73-a6dc-23b5278e8250,6,0.9019207192480589,31,2,2024-07-29,0.5544288455711543,Monday,7,Summer,False,False,False,False,False
49eb4d65-f70a-4ca4-b523-75ab822656b5,5,0.8863914997956682,41,1,2024-10-11,0.4534895465104535,Friday,10,Fall,False,False,False,True,True
c8ea94ac-26f8-42c6-991d-73d3dcbb77a3,10,0.623416428279526,36,6,2024-05-23,0.6521563478436521,Thursday,5,Spring,False,True,False,False,True
e1798802-f511-4f76-b232-2dfaa0f96148,7,0.15243154883530857,38,5,2024-07-22,0.12903747096252904,Monday,7,Summer,True,False,False,False,False
c2d2148e-cdbe-42eb-aa7b-ac93485b2caa,4,0.5696771557008583,27,4,2024-10-27,0.2365215634784365,Sunday,10,Fall,False,False,False,False,True
e915960a-b351-46e9-8af8-48caf45d5120,2,0.15059256232120966,45,2,2024-10-10,0.032824967175032825,Thursday,10,Fall,False,False,False,True,False
a1304733-6706-43a9-87d9-4b8b4b230223,10,0.970371883939518,21,6,2024-12-20,0.9951520048479952,Friday,12,Winter,False,True,False,False,False
3c67b62a-ed57-47cb-a544-6be704008815,6,0.3494074376787904,37,2,2024-05-18,0.2267043732956267,Saturday,5,Spring,False,False,False,True,True
1c428c0e-fa8a-4460-854f-2bd431f6c8d7,2,0.6158561503882306,27,4,2024-10-10,0.12481567518432483,Thursday,10,Fall,False,False,False,False,False
3bac4739-c141-443f-a0e6-e09277907f90,10,0.9605639558643239,49,5,2024-07-17,0.9854560145439855,Wednesday,7,Summer,True,False,False,False,False
26d50416-f064-4f14-bf72-f1db37749d47,2,0.7635880670208419,37,1,2024-05-08,0.154024845975154,Wednesday,5,Spring,False,True,False,False,True
07cf3023-1255-4c9f-904f-63727f73b0d8,3,0.18859828361258685,31,2,2024-11-20,0.06308453691546309,Wednesday,11,Fall,True,False,False,False,False
aa828df4-cd9b-46a7-92ed-cfd43c905548,8,0.32488761749080514,35,3,2024-04-07,0.28459751540248457,Sunday,4,Spring,False,True,False,False,False
684360ed-a3ec-4eb5-ac14-4e8013b1fe14,5,0.006334286881896203,44,5,2024-03-30,0.018482981517018483,Saturday,3,Spring,False,False,False,False,True
3a5f3a61-7365-4858-91ec-e7a9d79307ba,5,0.5255414793624847,43,4,2024-05-31,0.2751237248762751,Friday,5,Spring,False,False,False,False,False
b28b4b6c-2d18-4a83-b9e1-f392708f5b48,8,0.9199019207192481,23,5,2024-01-26,0.7551762448237551,Friday,1,Winter,False,False,False,True,True
ba2113f5-b308-4ec6-a386-6d9b48d8eb39,2,0.10911319983653454,29,1,2024-03-03,0.024623775376224625,Sunday,3,Spring,False,False,True,False,False
cdb351b1-7924-4e3b-8fc2-4e4768994149,6,0.8565590519002863,35,6,2024-06-30,0.5275224724775275,Sunday,6,Summer,False,False,False,True,True
8389fd67-a957-4984-9620-ecb9faa5639c,2,0.9436044135676339,28,2,2024-08-16,0.1896172103827896,Friday,8,Summer,True,False,False,False,False
a4c66f79-8d48-4200-a026-84b84843e8ed,10,0.7327339599509605,30,6,2024-08-30,0.7602262397737601,Friday,8,Summer,False,True,False,False,False
478b9ef1-af92-4bd7-8b9c-b6eb3c72f93d,1,0.40089906007355947,36,1,2024-08-05,0.03858196141803858,Monday,8,Summer,False,False,False,False,True
158b77e0-e1e8-4306-b983-b1279bb0f93f,7,0.041070698814875364,22,3,2024-08-26,0.051974548025451976,Monday,8,Summer,False,False,True,False,True
76d0350f-17a9-416c-a46b-37bdda6ed8aa,2,0.08214139762975073,27,2,2024-04-22,0.01929098070901929,Monday,4,Spring,False,False,True,False,True
131eee8c-c408-4505-bccc-e4ac27956779,4,0.7507151614221497,29,4,2024-04-20,0.3081102918897081,Saturday,4,Spring,False,False,False,False,False
bcc88380-4a52-4cdf-be74-10591ba77c9b,9,0.4632202697180221,25,1,2024-08-03,0.4438945561054439,Saturday,8,Summer,True,False,False,False,True
2cf9aaf7-3dda-4c35-8123-99fb2a006482,7,0.6138128320392318,41,2,2024-01-02,0.44831835168164835,Tuesday,1,Winter,False,False,False,True,False
08aa3c28-779d-44ed-90fb-b69f84f4ba7f,7,0.3496117695136903,49,2,2024-01-27,0.2654883345116655,Saturday,1,Winter,False,False,False,False,True
29a0a3df-3656-467d-9318-adbfb5a24b58,8,0.8939517776869638,26,1,2024-04-19,0.7346530653469346,Friday,4,Spring,True,False,False,False,True
e7d140de-e4be-41a4-84d8-607fa2e2d9c8,8,0.23477727829995915,42,5,2024-11-28,0.2133319866680133,Thursday,11,Fall,False,False,True,False,False
73b70d06-df30-4292-8ae8-b2becf196227,9,0.651818553330609,23,5,2024-05-18,0.6116957883042117,Saturday,5,Spring,False,False,True,False,True
3a676540-9ecc-44ab-8a3a-3c00ee3aec36,10,0.303432774826318,21,2,2024-06-26,0.33582466417533585,Wednesday,6,Summer,False,True,False,False,False
a07afb13-cab1-464a-a8b9-5cb7280906b0,8,0.06129955046996323,25,3,2024-10-27,0.07613372386627613,Sunday,10,Fall,True,False,False,False,True
e6b54ddc-ad61-4b5c-9838-acbaecb43e02,1,0.25541479362484676,41,2,2024-11-20,0.0241995758004242,Wednesday,11,Fall,False,False,True,False,False
a63d1c0f-96fd-4b42-b252-36cfe86b96a1,6,0.6450756027789131,25,2,2024-12-12,0.40208059791940204,Thursday,12,Winter,False,False,False,False,True
58b4c022-f96a-4397-9e10-3eb34e1f722b,3,0.7022885165508786,22,3,2024-11-17,0.21543278456721543,Sunday,11,Fall,False,False,False,False,True
4319d5fd-7a96-4dc3-81e6-d8fedd037224,1,0.9340008173273397,34,4,2024-02-01,0.0912837087162913,Thursday,2,Winter,False,False,False,False,False
c0c3fc16-7b1b-4002-b8e0-316e91e9cba4,6,0.345116469145893,37,3,2024-06-14,0.22415917584082415,Friday,6,Summer,False,False,True,False,True
640bab08-05ca-4d24-9fe1-0abd663dc264,4,0.6585615038823049,36,2,2024-04-22,0.27166952833047164,Monday,4,Spring,False,False,False,True,True
e72e96bc-9e6f-4412-a148-36f8259dd0e4,6,0.11892112791172867,26,5,2024-08-14,0.08999091000909,Wednesday,8,Summer,False,False,False,False,False
b39405ef-cc20-4f7f-b9ab-47f65a8568be,6,0.27441765427053544,24,5,2024-12-12,0.1822240177759822,Thursday,12,Winter,True,False,False,False,True
c923ecb8-7b15-4991-8e49-4a6dee076570,6,0.965263588067021,49,3,2024-04-25,0.592000807999192,Thursday,4,Spring,False,False,True,False,False
893ffbd7-738d-4cb4-9165-9a5519300e44,7,0.27441765427053544,39,1,2024-12-27,0.21345318654681344,Friday,12,Winter,True,False,False,False,False
6c0b8c5b-03bf-462c-bef3-e5d00ce830cc,3,0.4953003677973029,35,6,2024-06-30,0.15404504595495402,Sunday,6,Summer,False,False,False,True,False
da32e94d-774a-479d-8e41-fc4a734509cc,8,0.656926849203106,37,5,2024-03-29,0.5471972528027472,Friday,3,Spring,True,False,False,False,False
ed52a73f-6a14-4321-9400-166018bee77a,1,0.9795668165100123,36,3,2024-05-26,0.09578830421169579,Sunday,5,Spring,False,True,False,False,False
2e35edd8-4064-4e25-8a58-d915b6d3d5b1,9,0.30138945647731924,27,2,2024-11-02,0.29990910009089994,Saturday,11,Fall,False,False,False,False,True
ca261ddf-04df-4005-bca6-97e4534626af,6,0.43890478136493677,23,3,2024-04-01,0.27978992021007976,Monday,4,Spring,True,False,False,False,False
8d20ccb6-849c-4f88-851e-ed03d82c78d4,1,0.8788312219043728,42,2,2024-04-05,0.08582971417028583,Friday,4,Spring,False,False,False,True,False
a8a02f4c-7dd2-4400-9dc0-06c62ec16163,8,0.9997956681651002,42,6,2024-01-07,0.8183617816382184,Sunday,1,Winter,False,True,False,False,False
a062ee47-ff45-4c9f-b8f0-34424c5b44a5,6,0.7635880670208419,49,1,2024-05-03,0.4723765276234724,Friday,5,Spring,False,False,False,True,False
74bdc565-c805-415d-a1bd-0f0c88910881,4,0.6789946873722926,43,4,2024-10-26,0.2797495202504797,Saturday,10,Fall,True,False,False,False,True
5e5303e6-2b87-43eb-8968-4a59c121aa03,1,0.70004086636698,29,2,2024-06-15,0.06815473184526816,Saturday,6,Summer,True,False,False,False,False
f83768ee-b62a-4a2a-b2b3-9e6c43e0bbc2,8,0.8545157335512874,48,6,2024-03-17,0.7034642965357035,Sunday,3,Spring,False,False,False,False,False
4560111d-ae5d-4548-a2d4-833fc5de5903,1,0.6526358806702085,40,3,2024-08-27,0.06346833653166346,Tuesday,8,Summer,False,False,True,False,True
2653b94f-e310-492f-bc51-375c1188a21c,4,0.22966898242746225,46,2,2024-06-08,0.10207049792950207,Saturday,6,Summer,False,True,False,False,False
c26ce06d-9d8b-4045-87cc-698c115a2ddb,3,0.7543931344503475,38,1,2024-03-28,0.23088576911423087,Thursday,3,Spring,True,False,False,False,False
b038cf20-3fe1-48d8-b559-1b1f81f1f9a6,10,0.2625664078463425,31,1,2024-09-01,0.29542470457529546,Sunday,9,Fall,True,False,False,False,False
0979c648-dfbe-44aa-b747-22bf0d8b7fa7,8,0.2529628116060483,21,3,2024-06-05,0.22771437228562771,Wednesday,6,Summer,True,False,False,False,True
295aaf27-77af-414e-8744-1f7c374f1302,10,0.90028606456886,29,5,2024-04-30,0.9258660741339259,Tuesday,4,Spring,False,True,False,False,True
5091efd2-009f-4e9c-bc48-070550589310,5,0.40764201062525546,33,6,2024-06-23,0.21684678315321684,Sunday,6,Summer,False,False,False,False,False
97796a0f-6438-468d-8490-eebc72cf0029,7,0.4051900286064569,50,2,2024-10-28,0.303949096050904,Monday,10,Fall,False,False,False,True,True
ffd3b50a-bad4-406d-b81c-c05e13a53318,5,0.856763383735186,43,3,2024-04-15,0.43884456115543885,Monday,4,Spring,False,False,False,False,False
8ea0769c-8e4f-442b-b8e5-ccd77f0935f8,9,0.5288107887208828,35,4,2024-05-26,0.5022522977477022,Sunday,5,Spring,False,False,False,True,True
6b62b11a-ab78-4ce9-b91b-e52d5596c16f,4,0.9158152840212507,40,5,2024-07-14,0.3733966266033734,Sunday,7,Summer,False,False,False,False,True
2630a947-f4e8-4a62-9dc8-130fbd71abed,1,0.9534123416428281,22,6,2024-07-26,0.0932027067972932,Friday,7,Summer,False,False,False,True,False
9541f5d9-c84e-4644-9620-7191494537f3,10,0.31201471189211283,41,6,2024-01-05,0.3443086556913443,Friday,1,Winter,False,False,True,False,True
82338ee4-5f6b-4b7a-b49c-a36abea0ead4,1,0.7266040049039642,44,3,2024-02-05,0.07078072921927078,Monday,2,Winter,True,False,False,False,True
9cebc648-4828-4bc0-a0a1-53e123fc1841,10,0.4315488353085411,42,3,2024-10-19,0.46247853752146245,Saturday,10,Fall,True,False,False,False,False
834dcd2e-b935-4ae1-b471-a837273c1f2e,1,0.9572946465059258,48,4,2024-02-28,0.09358650641349359,Wednesday,2,Winter,True,False,False,False,True
2cadfc7b-ccc3-489a-aeac-f2c9a3536b4b,7,0.9045770331017573,26,1,2024-12-10,0.6495303504696496,Tuesday,12,Winter,True,False,False,False,True
ddf1c6bc-6b97-4aa0-a237-0ebab9d9e31f,4,0.6992235390273805,25,6,2024-05-17,0.28774871225128773,Friday,5,Spring,True,False,False,False,False
6d4c7ead-a4f6-40f0-a5e5-f5076031c75a,2,0.6029832447895382,34,1,2024-12-02,0.12227047772952228,Monday,12,Winter,False,False,True,False,True
edee6238-516c-454e-9ddd-c60801bb4c93,9,0.8782182263996732,21,4,2024-04-11,0.813129986870013,Thursday,4,Spring,False,False,False,True,True
bafec555-b19f-4ebc-869b-52813decde16,4,0.2190437270126686,27,2,2024-01-24,0.09786890213109788,Wednesday,1,Winter,False,False,True,False,True
87021055-fcda-4d23-ae03-7061258ec682,10,0.5856150388230488,41,4,2024-07-19,0.6147863852136147,Friday,7,Summer,True,False,False,False,True
6d2077bc-5582-4323-b5bf-130d459e6196,5,0.49264405394360444,35,2,2024-09-23,0.2588627411372588,Monday,9,Fall,False,False,False,False,False
785ca015-0dd1-4aaa-854f-1298b6837ba4,10,0.27257866775643647,20,5,2024-09-20,0.3053226946773053,Friday,9,Fall,True,False,False,False,True
65010af5-31b8-4a83-a38a-4d2ca8f65e23,7,0.09991826726604007,50,1,2024-09-15,0.0926977073022927,Sunday,9,Fall,True,False,False,False,False
9bc281a9-600d-4f46-8e2f-858042360e09,9,0.04577033101757254,25,1,2024-11-12,0.07247752752247248,Tuesday,11,Fall,False,False,False,False,True
90da2895-3d16-46c9-89aa-d21db276aa8a,8,0.19513690232938297,36,4,2024-05-27,0.18198161801838197,Monday,5,Spring,False,True,False,False,True
db88c2d0-cacc-4b1c-9d52-82b7a1810740,10,0.695136902329383,35,3,2024-07-21,0.7230582769417231,Sunday,7,Summer,False,False,False,False,False
